yearBuilt,longitude,latitude,price,bedrooms,bathrooms,area
-1.0,-73.997086,40.756624,"$3,071/mo",0.0,1.0,535.0
-1.0,-73.994627,40.755001,"$5,000/mo",3.0,1.0,900.0
-1.0,-73.996227,40.756382,"$2,200/mo",0.0,1.0,
-1.0,-73.992224,40.755525,"$3,800/mo",2.0,1.0,700.0
-1.0,-73.985704,40.751971,"$4,230/mo",1.0,1.0,
-1.0,-73.985223,40.753291,"$7,375/mo",2.0,2.0,700.0
-1.0,-73.997754,40.755435,"$2,500/mo",1.0,1.0,
-1.0,-73.991458,40.75601,"$2,600/mo",0.0,1.0,
1907.0,-73.983621,40.75239,"$5,900/mo",2.0,2.0,1000.0
-1.0,-73.988134,40.765153,"$3,250/mo",2.0,1.0,700.0
-1.0,-73.985614,40.765932,"$3,500/mo",2.0,1.0,
2013.0,-73.994256,40.764655,"$3,100/mo",0.0,1.0,501.0
1940.0,-73.977935,40.766055,"$3,900/mo",0.0,1.0,307549.0
-1.0,-73.988356,40.768401,"$2,025/mo",0.0,1.0,
-1.0,-73.987653,40.764011,"$2,279/mo",1.0,1.0,
-1.0,-73.978233,40.763221,"$4,095/mo",1.0,1.0,1550.0
-1.0,-73.986265,40.767261,"$3,499/mo",1.0,1.0,
-1.0,-73.988283,40.766727,"$5,700/mo",1.0,2.0,1226.0
-1.0,-73.986884,40.76929,"$2,350/mo",0.0,1.0,
-1.0,-73.98657,40.765115,"$2,995/mo",1.0,1.0,
-1.0,-73.987339,40.767464,"$1,900/mo",1.0,1.0,
-1.0,-73.988868,40.764143,"$2,750/mo",1.0,1.0,
-1.0,-73.981142,40.765261,"$3,675/mo",1.0,1.0,635.0
-1.0,-73.957405,40.766931,"$2,400/mo",1.0,1.0,
-1.0,-73.954532,40.767823,"$2,200/mo",1.0,1.0,
-1.0,-73.962209,40.769779,"$2,641/mo",0.0,1.0,
-1.0,-73.958923,40.770507,"$3,800/mo",2.0,1.0,
1977.0,-73.953896,40.76741,"$4,095/mo",1.0,1.0,
-1.0,-73.956859,40.768811,"$2,475/mo",1.0,1.0,
1910.0,-73.955633,40.770779,"$2,650/mo",1.0,1.0,450.0
-1.0,-73.952515,40.768216,"$6,695/mo",2.0,2.0,1060.0
-1.0,-73.966398,40.770016,"$4,754/mo",1.0,2.0,800.0
-1.0,-73.959136,40.772753,"$3,030/mo",1.0,1.0,645.0
-1.0,-73.957101,40.765896,"$2,631/mo",1.0,1.0,
1932.0,-73.958671,40.770075,"$4,750/mo",1.0,1.0,900.0
-1.0,-73.95943,40.768109,"$4,125/mo",3.0,1.0,
-1.0,-73.955849,40.771382,"$2,900/mo",2.0,1.0,
-1.0,-73.95619,40.768528,"$2,000/mo",0.0,1.0,425.0
-1.0,-73.954271,40.768546,"$2,425/mo",1.0,1.0,
-1.0,-73.959892,40.772154,"$8,600/mo",3.0,2.0,1500.0
-1.0,-73.954198,40.769802,"$2,500/mo",1.0,1.0,600.0
-1.0,-73.955358,40.770334,"$1,900/mo",0.0,1.0,
-1.0,-73.957343,40.767724,"$4,395/mo",2.0,2.0,1275.0
-1.0,-73.956266,40.766449,"$2,150/mo",1.0,1.0,
1899.0,-73.957949,40.765882,"$29,000/mo",5.0,4.5,6757.0
-1.0,-73.959252,40.771124,"$5,495/mo",3.0,2.0,
-1.0,-73.959305,40.768227,"$2,180/mo",0.0,1.0,
1910.0,-73.956622,40.76871,"$2,150/mo",1.0,1.0,9620.0
-1.0,-73.961095,40.767989,"$2,600/mo",0.0,1.0,
-1.0,-73.956358,40.769926,"$2,595/mo",1.0,1.0,550.0
-1.0,-73.953074,40.767243,"$1,950/mo",0.0,1.0,500.0
-1.0,-73.963477,40.758849,"$2,225/mo",0.0,1.0,
-1.0,-73.965143,40.754932,"$2,400/mo",1.0,1.0,
-1.0,-73.965374,40.762105,"$2,850/mo",1.0,1.0,500.0
-1.0,-73.968675,40.756008,"$3,500/mo",1.0,1.0,725.0
-1.0,-73.969423,40.755503,"$3,595/mo",2.0,1.0,
1959.0,-73.966386,40.760403,"$2,900/mo",0.0,1.0,
-1.0,-73.966368,40.755359,"$3,195/mo",1.0,1.0,750.0
-1.0,-73.961438,40.759144,"$3,195/mo",2.0,1.0,
-1.0,-73.961468,40.760201,"$2,800/mo",0.0,1.0,
-1.0,-73.965832,40.753942,"$4,292/mo",3.0,1.0,1000.0
-1.0,-73.968426,40.757047,"$4,595/mo",3.0,1.0,1000.0
-1.0,-73.96589,40.757197,"$1,895/mo",0.0,1.0,
-1.0,-73.967816,40.75679,"$2,450/mo",1.0,1.0,
-1.0,-73.967838,40.756357,"$3,000/mo",2.0,1.0,
-1.0,-73.96326,40.75922,"$3,250/mo",2.0,1.0,
1929.0,-73.961472,40.757348,"$7,500/mo",3.0,3.0,1600.0
-1.0,-73.966348,40.755026,"$3,595/mo",1.0,1.0,600.0
1960.0,-73.964921,40.756879,"$2,300/mo",0.0,1.0,
-1.0,-73.962514,40.758134,"$5,495/mo",3.0,2.0,
-1.0,-73.965753,40.755916,"$1,980/mo",0.0,1.0,300.0
1975.0,-73.960945,40.758736,"$10,995/mo",3.0,3.5,2400.0
1900.0,-73.96723,40.757854,"$2,200/mo",0.0,,
1958.0,-73.969595,40.756149,"$3,650/mo",1.0,1.0,581.0
-1.0,-73.965508,40.762161,"$4,700/mo",2.0,1.0,1000.0
1989.0,-73.982637,40.770513,"$5,700/mo",2.0,2.0,1120.0
-1.0,-73.977356,40.779661,"$2,750/mo",1.0,1.0,600.0
1910.0,-73.975923,40.778507,"$2,975/mo",1.0,1.0,
-1.0,-73.979361,40.779624,"$3,000/mo",1.0,1.0,650.0
-1.0,-73.97991,40.777577,"$3,600/mo",2.0,1.0,900.0
-1.0,-73.983397,40.782485,"$3,900/mo",2.0,1.0,
-1.0,-73.980729,40.775039,"$2,400/mo",0.0,1.0,
-1.0,-73.982828,40.777248,"$2,200/mo",0.0,1.0,
-1.0,-73.981858,40.782335,"$2,695/mo",1.0,1.0,
-1.0,-73.98109,40.771995,"$2,300/mo",0.0,1.0,350.0
-1.0,-73.988237,40.771746,"$3,800/mo",1.0,1.0,719.0
1902.0,-73.980199,40.776046,"$6,200/mo",2.0,2.0,1100.0
-1.0,-73.9894,40.773793,"$6,000/mo",2.0,2.0,
1920.0,-73.976389,40.780026,"$6,700/mo",2.0,2.0,1017.0
1910.0,-73.978429,40.774158,"$100,000/mo",8.0,12.0,15000.0
-1.0,-73.980582,40.775241,"$2,199/mo",1.0,1.0,550.0
1986.0,-73.979898,40.772645,"$13,500/mo",3.0,3.0,2241.0
-1.0,-73.977427,40.775371,"$6,995/mo",3.0,2.0,1400.0
-1.0,-73.978356,40.778373,"$2,595/mo",1.0,1.0,
-1.0,-73.979307,40.774528,"$4,000/mo",2.0,1.0,700.0
-1.0,-73.979246,40.774502,"$3,200/mo",2.0,1.0,
-1.0,-73.98084,40.775986,"$3,300/mo",1.0,1.0,
-1.0,-73.98124,40.778138,"$5,800/mo",2.0,2.0,
-1.0,-73.984018,40.782747,"$4,250/mo",2.0,1.5,
-1.0,-73.985396,40.779554,"$2,570/mo",1.0,1.0,
-1.0,-73.976247,40.778639,"$2,195/mo",0.0,1.0,
-1.0,-73.984112,40.779966,"$2,100/mo",0.0,1.0,
1929.0,-73.972769,40.786434,"$3,650/mo",1.0,1.0,750.0
-1.0,-73.969501,40.785999,"$3,000/mo",0.0,1.0,
-1.0,-73.96998,40.786201,"$3,195/mo",1.0,1.0,800.0
1986.0,-73.97109,40.78949,"$3,780/mo",1.0,1.0,793.0
-1.0,-73.976352,40.782318,"$10,500/mo",3.0,3.0,2000.0
-1.0,-73.979595,40.788976,"$1,850/mo",0.0,1.0,
1985.0,-73.971353,40.788305,"$6,300/mo",2.0,2.0,1200.0
-1.0,-73.97408,40.789527,"$5,999/mo",4.0,2.0,
-1.0,-73.983893,40.783452,"$2,950/mo",1.0,1.0,
-1.0,-73.972309,40.783414,"$4,000/mo",2.0,2.0,
1910.0,-73.971313,40.786764,"$3,750/mo",0.0,1.0,265.0
1906.0,-73.975198,40.79087,"$3,300/mo",1.0,1.0,1973.0
-1.0,-73.976482,40.791894,"$2,200/mo",1.0,1.0,
1925.0,-73.969888,40.785214,"$22,500/mo",3.0,4.0,2500.0
1901.0,-73.975575,40.782626,"$2,395/mo",0.0,1.0,300.0
-1.0,-73.972254,40.785052,"$2,600/mo",1.0,1.0,
-1.0,-73.97564,40.787303,"$3,600/mo",1.0,1.0,
-1.0,-73.970589,40.786458,"$3,250/mo",1.0,1.0,
2004.0,-73.978912,40.784532,"$8,595/mo",2.0,2.0,1562.0
-1.0,-73.978332,40.785403,"$1,900/mo",0.0,1.0,
-1.0,-73.972043,40.783302,"$2,550/mo",1.0,1.0,
-1.0,-73.98045,40.786356,"$2,250/mo",0.0,1.0,
-1.0,-73.980341,40.788455,"$4,500/mo",2.0,2.0,
-1.0,-73.972832,40.790104,"$2,500/mo",0.0,1.0,
-1.0,-73.971796,40.78664,"$2,750/mo",1.0,1.0,
-1.0,-73.96681,40.801539,"$4,100/mo",2.0,1.5,
-1.0,-73.968685,40.797764,"$3,200/mo",1.0,1.0,
1930.0,-73.965512,40.79972,"$3,595/mo",2.0,1.0,17860.0
-1.0,-73.971104,40.793327,"$4,125/mo",3.0,1.0,
-1.0,-73.970195,40.795029,"$6,750/mo",4.0,2.0,1650.0
-1.0,-73.965275,40.803296,"$4,995/mo",2.0,2.0,1289.0
1909.0,-73.964598,40.803126,"$3,600/mo",1.0,1.0,680.0
1910.0,-73.965354,40.802569,"$3,950/mo",3.0,1.0,
-1.0,-73.97207,40.796254,"$5,000/mo",2.0,1.0,986.0
1906.0,-73.976161,40.793339,"$2,650/mo",1.0,1.0,
1930.0,-73.967112,40.799574,"$2,250/mo",0.0,1.0,450.0
-1.0,-73.96618,40.804434,"$4,900/mo",4.0,3.0,1300.0
-1.0,-73.972096,40.798716,"$2,450/mo",1.0,1.0,700.0
-1.0,-73.969329,40.793617,"$2,800/mo",0.0,1.0,635.0
-1.0,-73.961962,40.799494,"$3,758/mo",3.0,1.0,
-1.0,-73.972836,40.791223,"$2,550/mo",0.0,1.0,550.0
-1.0,-73.975629,40.792938,"$3,500/mo",2.0,1.0,
-1.0,-73.97226,40.796841,"$6,200/mo",3.0,2.0,1322.0
-1.0,-73.972882,40.79116,"$2,695/mo",1.0,1.0,
-1.0,-73.966168,40.80094,"$4,200/mo",2.0,2.0,
-1.0,-73.96591,40.800679,"$7,500/mo",3.0,2.0,
-1.0,-73.969916,40.799237,"$2,995/mo",2.0,1.0,1000.0
-1.0,-73.962403,40.799398,"$1,750/mo",0.0,1.0,400.0
-1.0,-73.958377,40.801764,"$3,295/mo",2.0,2.0,
-1.0,-73.956023,40.80501,"$1,995/mo",1.0,1.0,450.0
-1.0,-73.956975,40.802729,"$3,200/mo",2.0,1.0,
2008.0,-73.954906,40.807165,"$2,963/mo",1.0,1.0,691.0
-1.0,-73.953542,40.805935,"$2,054/mo",0.0,1.0,410.0
1910.0,-73.952964,40.804289,"$2,595/mo",1.0,1.0,649.0
2008.0,-73.95049,40.80205,"$5,500/mo",3.0,2.0,1137.0
1989.0,-73.948968,40.797966,"$3,100/mo",1.0,1.0,696.0
-1.0,-73.949069,40.804045,"$2,695/mo",1.0,1.0,900.0
-1.0,-73.947591,40.803926,"$2,500/mo",2.0,1.0,675.0
-1.0,-73.954438,40.801291,"$1,850/mo",1.0,1.0,
-1.0,-73.953063,40.799529,"$1,900/mo",0.0,1.0,
-1.0,-73.95446,40.803401,"$4,700/mo",4.0,2.0,
2008.0,-73.951785,40.80063,"$2,575/mo",0.0,1.0,750.0
-1.0,-73.956662,40.800229,"$5,249/mo",3.0,2.0,1250.0
-1.0,-73.95242,40.803209,"$4,925/mo",3.0,1.0,
-1.0,-73.951335,40.804141,"$2,795/mo",2.0,1.0,
-1.0,-73.950695,40.803086,"$2,750/mo",2.0,1.0,
-1.0,-73.948513,40.804261,"$3,350/mo",2.0,2.0,
-1.0,-73.950672,40.804719,"$3,700/mo",3.0,2.0,1200.0
1910.0,-73.956416,40.800473,"$3,400/mo",2.0,2.0,753.0
-1.0,-73.954252,40.804993,"$3,325/mo",2.0,1.0,
-1.0,-73.95058,40.803859,"$4,950/mo",2.0,2.0,1800.0
-1.0,-73.958616,40.802077,"$2,450/mo",1.0,1.0,700.0
-1.0,-73.957364,40.805102,"$2,250/mo",2.0,1.0,
-1.0,-73.956392,40.802452,"$2,979/mo",2.0,1.0,
1989.0,-73.95921,40.800542,"$2,600/mo",1.0,1.0,600.0
-1.0,-73.956293,40.804499,"$2,695/mo",2.0,1.0,825.0
-1.0,-73.957231,40.800408,"$3,528/mo",1.0,1.0,
-1.0,-73.958069,40.801634,"$1,875/mo",0.0,1.0,
-1.0,-73.956289,40.806266,"$2,025/mo",1.0,1.0,
1989.0,-73.958503,40.801191,"$2,700/mo",1.0,1.0,638.0
1920.0,-73.958339,40.80999,"$2,995/mo",2.0,1.0,550.0
-1.0,-73.942736,40.807745,"$1,875/mo",0.0,1.0,520.0
-1.0,-73.94317,40.807105,"$2,750/mo",2.0,2.0,750.0
1909.0,-73.946319,40.805937,"$15,500/mo",0.0,1.0,5200.0
-1.0,-73.946667,40.806014,"$20,000/mo",0.0,1.0,
-1.0,-73.9445,40.812563,"$3,550/mo",2.0,1.5,
-1.0,-73.943901,40.811492,"$2,900/mo",2.0,2.0,
-1.0,-73.951571,40.806994,"$1,990/mo",0.0,1.0,
-1.0,-73.951929,40.807716,"$3,120/mo",3.0,1.0,950.0
-1.0,-73.945328,40.813767,"$3,300/mo",3.0,1.5,
-1.0,-73.944329,40.808413,"$2,250/mo",0.0,1.0,
1909.0,-73.946259,40.803683,"$3,600/mo",2.0,2.0,864.0
-1.0,-73.954153,40.807828,"$2,750/mo",1.0,1.0,
-1.0,-73.95208,40.807453,"$1,895/mo",1.0,1.0,
-1.0,-73.959231,40.814855,"$2,795/mo",2.0,1.0,850.0
-1.0,-73.953284,40.807837,"$3,150/mo",2.0,1.0,800.0
-1.0,-73.942915,40.80814,"$3,795/mo",3.0,2.0,
-1.0,-73.948688,40.807763,"$2,999/mo",3.0,1.0,
-1.0,-73.946837,40.804424,"$4,500/mo",1.0,1.0,1500.0
1926.0,-73.958942,40.815485,"$2,900/mo",2.0,1.0,800.0
-1.0,-73.958381,40.809289,"$1,695/mo",0.0,1.0,300.0
-1.0,-73.947606,40.813876,"$1,899/mo",0.0,1.0,
-1.0,-73.952727,40.80767,"$5,450/mo",3.0,2.5,1400.0
-1.0,-73.943459,40.807548,"$2,400/mo",1.0,1.0,
-1.0,-73.949661,40.805115,"$2,250/mo",1.0,1.0,
-1.0,-73.944685,40.813337,"$3,199/mo",3.0,2.0,
-1.0,-73.952587,40.812717,"$1,850/mo",1.0,1.0,
2008.0,-73.950486,40.81261,"$3,100/mo",2.0,1.5,900.0
-1.0,-73.947016,40.776562,"$2,350/mo",1.0,1.0,
-1.0,-73.95479,40.77567,"$12,833/mo",3.0,3.0,1647.0
-1.0,-73.953616,40.777524,"$2,500/mo",1.0,1.0,700.0
-1.0,-73.949834,40.772496,"$2,950/mo",3.0,1.0,600.0
-1.0,-73.955284,40.775737,"$2,750/mo",2.0,1.0,750.0
-1.0,-73.954544,40.775094,"$2,675/mo",1.0,1.0,
-1.0,-73.946557,40.775376,"$2,985/mo",1.0,1.0,
1910.0,-73.952397,40.775854,"$2,500/mo",0.0,1.0,18935.0
-1.0,-73.951237,40.773447,"$3,750/mo",1.0,1.0,975.0
-1.0,-73.94861,40.775911,"$2,400/mo",1.0,1.0,450.0
-1.0,-73.954786,40.776359,"$3,300/mo",2.0,1.0,
1910.0,-73.947742,40.773888,"$3,000/mo",2.0,1.0,
-1.0,-73.954569,40.775938,"$2,245/mo",0.0,1.0,
-1.0,-73.947739,40.772555,"$2,350/mo",1.0,1.0,
-1.0,-73.950389,40.774973,"$2,195/mo",1.0,1.0,
-1.0,-73.950249,40.774443,"$2,750/mo",1.0,1.0,
-1.0,-73.946112,40.77486,"$4,300/mo",2.0,1.5,
-1.0,-73.955544,40.778339,"$2,900/mo",2.0,1.0,
-1.0,-73.949604,40.775502,"$5,400/mo",4.0,2.0,
-1.0,-73.950405,40.774509,"$1,860/mo",0.0,1.0,
-1.0,-73.947142,40.774786,"$3,500/mo",1.0,1.0,
1900.0,-73.953522,40.77426,"$2,450/mo",1.0,1.0,
-1.0,-73.947548,40.775059,"$3,395/mo",1.0,1.0,
-1.0,-73.953111,40.776977,"$3,575/mo",1.0,1.0,
-1.0,-73.953747,40.777987,"$2,425/mo",0.0,1.0,
-1.0,-73.957383,40.777364,"$2,426/mo",1.0,1.0,
1920.0,-73.94833,40.772804,"$2,400/mo",1.0,1.0,600.0
-1.0,-73.952741,40.774667,"$35,000/mo",3.0,3.5,
1963.0,-73.949286,40.777005,"$4,395/mo",1.0,1.0,184745.0
-1.0,-73.94669,40.791318,"$2,375/mo",2.0,1.0,
-1.0,-73.942372,40.787664,"$2,470/mo",1.0,1.0,
-1.0,-73.94538,40.793084,"$2,700/mo",2.0,1.0,
-1.0,-73.947651,40.788906,"$2,595/mo",2.0,1.0,
-1.0,-73.94324,40.790652,"$2,600/mo",1.0,1.0,650.0
-1.0,-73.954129,40.787764,"$3,500/mo",3.0,1.0,
-1.0,-73.933722,40.794783,"$1,950/mo",1.0,1.0,500.0
-1.0,-73.948888,40.790244,"$2,450/mo",2.0,1.0,
-1.0,-73.940012,40.797939,"$3,800/mo",4.0,2.0,1400.0
-1.0,-73.95124,40.787454,"$3,400/mo",2.0,2.0,856.0
2007.0,-73.93934,40.792099,"$2,700/mo",1.0,1.0,625.0
-1.0,-73.934484,40.795303,"$2,100/mo",2.0,1.0,777.0
1989.0,-73.948457,40.797648,"$3,850/mo",1.0,1.0,643.0
-1.0,-73.93865,40.797062,"$2,425/mo",2.0,1.0,700.0
-1.0,-73.948189,40.787816,"$2,250/mo",0.0,1.0,
-1.0,-73.942782,40.789674,"$2,500/mo",2.0,1.0,
-1.0,-73.93801,40.793631,"$1,800/mo",0.0,1.0,550.0
-1.0,-73.947777,40.788959,"$3,000/mo",2.0,1.0,700.0
-1.0,-73.951518,40.78729,"$2,500/mo",2.0,1.0,
-1.0,-73.948785,40.79053,"$2,200/mo",1.0,1.0,500.0
-1.0,-73.947195,40.790516,"$3,650/mo",2.0,2.0,1150.0
-1.0,-73.951563,40.78723,"$2,750/mo",2.0,1.0,677.0
-1.0,-73.934595,40.79535,"$1,895/mo",1.0,1.0,753.0
-1.0,-73.949348,40.790352,"$1,850/mo",0.0,1.0,
-1.0,-73.952673,40.791844,"$7,995/mo",2.0,2.0,
-1.0,-73.94113,40.793179,"$2,350/mo",1.0,1.0,
-1.0,-73.940318,40.791686,"$1,950/mo",0.0,1.0,
-1.0,-73.939254,40.818637,"$2,400/mo",2.0,1.0,
-1.0,-73.946251,40.819962,"$2,700/mo",2.0,1.0,
-1.0,-73.946427,40.819144,"$2,650/mo",2.0,1.0,
-1.0,-73.940062,40.817761,"$1,650/mo",0.0,1.0,
-1.0,-73.941552,40.816341,"$2,200/mo",2.0,1.0,
-1.0,-73.94278,40.817676,"$3,300/mo",1.0,1.5,1800.0
-1.0,-73.943381,40.817435,"$6,200/mo",3.0,2.5,
-1.0,-73.943127,40.81814,"$2,849/mo",2.0,1.5,
-1.0,-73.943954,40.817356,"$1,995/mo",0.0,1.0,428.0
1910.0,-73.94424,40.816654,"$2,495/mo",2.0,1.0,850.0
-1.0,-73.947118,40.815176,"$2,495/mo",1.0,1.0,750.0
-1.0,-73.940745,40.819214,"$1,650/mo",0.0,1.0,
-1.0,-73.942393,40.817269,"$2,699/mo",2.0,2.0,
-1.0,-73.940044,40.818972,"$2,450/mo",3.0,1.0,1000.0
-1.0,-73.946491,40.819559,"$2,388/mo",2.0,1.0,
-1.0,-73.94352,40.819217,"$2,335/mo",2.0,1.0,
-1.0,-73.944783,40.818521,"$2,599/mo",2.0,1.0,360.0
-1.0,-73.944956,40.822877,"$2,600/mo",2.0,1.0,
-1.0,-73.943847,40.820481,"$2,450/mo",3.0,1.0,
-1.0,-73.943325,40.813204,"$1,850/mo",1.0,1.0,
-1.0,-73.94421,40.821046,"$1,800/mo",1.0,1.0,600.0
-1.0,-73.94429,40.82108,"$1,995/mo",2.0,1.0,
-1.0,-73.941809,40.822446,"$2,400/mo",2.0,1.0,
-1.0,-73.940056,40.821407,"$2,000/mo",2.0,1.0,
-1.0,-73.943237,40.817374,"$4,500/mo",2.0,1.5,1800.0
-1.0,-73.942753,40.818447,"$2,500/mo",2.0,1.0,
-1.0,-73.942813,40.812988,"$3,500/mo",2.0,2.0,1150.0
-1.0,-73.939236,40.816609,"$2,275/mo",1.0,1.0,650.0
-1.0,-73.941393,40.815462,"$2,300/mo",1.0,1.0,700.0
-1.0,-73.94435,40.8167,"$1,832/mo",0.0,1.0,
-1.0,-73.939651,40.821534,"$2,450/mo",3.0,1.0,
-1.0,-73.943319,40.817089,"$1,800/mo",1.0,1.0,
1899.0,-73.94409,40.816101,"$2,400/mo",1.0,1.0,3332.0
1910.0,-73.943592,40.816702,"$12,500/mo",3.0,3.0,3200.0
-1.0,-73.947423,40.815318,"$2,045/mo",1.0,1.0,
-1.0,-73.943215,40.826868,"$1,925/mo",0.0,1.0,467.0
-1.0,-73.950639,40.824818,"$2,695/mo",3.0,1.0,
-1.0,-73.949229,40.830633,"$1,850/mo",1.0,1.0,
-1.0,-73.949442,40.825376,"$3,600/mo",4.0,1.0,
-1.0,-73.947565,40.824582,"$2,695/mo",1.0,1.5,975.0
-1.0,-73.946018,40.826502,"$1,475/mo",0.0,1.0,
-1.0,-73.947045,40.829948,"$4,400/mo",4.0,2.0,
-1.0,-73.951022,40.825949,"$3,300/mo",4.0,1.5,1500.0
-1.0,-73.949194,40.825272,"$2,300/mo",1.0,1.0,
-1.0,-73.953167,40.823589,"$2,395/mo",2.0,1.0,950.0
-1.0,-73.95371,40.823667,"$2,395/mo",2.0,1.0,
-1.0,-73.94172,40.82976,"$2,200/mo",2.0,1.0,675.0
-1.0,-73.955101,40.823191,"$2,650/mo",2.0,1.0,900.0
-1.0,-73.951107,40.827019,"$2,195/mo",1.0,1.5,
-1.0,-73.951906,40.823477,"$2,495/mo",2.0,1.0,
-1.0,-73.941652,40.827724,"$2,200/mo",2.0,1.0,
-1.0,-73.955714,40.821817,"$3,756/mo",5.0,2.0,
-1.0,-73.951853,40.82671,"$3,650/mo",3.0,2.0,
-1.0,-73.954422,40.821758,"$4,325/mo",4.0,2.0,1000.0
-1.0,-73.951946,40.825118,"$3,195/mo",3.0,1.0,1200.0
-1.0,-73.945718,40.828362,"$1,928/mo",2.0,1.0,
-1.0,-73.946892,40.82932,"$1,950/mo",1.0,1.0,
-1.0,-73.952467,40.819634,"$3,400/mo",2.0,2.0,
-1.0,-73.946086,40.830116,"$2,100/mo",2.0,1.0,
-1.0,-73.953873,40.818465,"$3,400/mo",4.0,1.0,
-1.0,-73.944863,40.824444,"$2,250/mo",1.0,1.0,
-1.0,-73.95496,40.822805,"$2,300/mo",2.0,1.0,
-1.0,-73.951186,40.825703,"$2,095/mo",1.0,1.0,
-1.0,-73.948456,40.827035,"$3,250/mo",3.0,1.0,
-1.0,-73.948143,40.826903,"$2,950/mo",3.0,1.0,1000.0
-1.0,-73.945116,40.830529,"$2,750/mo",2.0,1.0,750.0
-1.0,-73.947002,40.828552,"$2,995/mo",2.0,1.0,1000.0
-1.0,-73.953123,40.819909,"$2,100/mo",2.0,1.0,
-1.0,-73.948315,40.827797,"$3,300/mo",4.0,1.0,
-1.0,-73.945023,40.838767,"$2,500/mo",2.0,1.0,850.0
-1.0,-73.946725,40.835404,"$1,850/mo",0.0,1.0,425.0
-1.0,-73.944944,40.832698,"$2,850/mo",3.0,1.0,
-1.0,-73.938565,40.84399,"$1,900/mo",1.0,1.0,750.0
-1.0,-73.939961,40.843309,"$1,697/mo",1.0,1.0,
-1.0,-73.943152,40.832675,"$1,795/mo",1.0,1.0,400.0
1941.0,-73.947466,40.837394,"$2,550/mo",1.0,1.0,318505.0
-1.0,-73.941044,40.838605,"$2,500/mo",2.0,1.0,
-1.0,-73.937298,40.841043,"$1,595/mo",1.0,1.0,
-1.0,-73.941777,40.835445,"$2,245/mo",2.0,1.0,710.0
-1.0,-73.937771,40.835548,"$1,900/mo",1.0,1.0,
-1.0,-73.941365,40.829908,"$4,500/mo",4.0,2.0,1000.0
-1.0,-73.939853,40.837407,"$2,700/mo",3.0,2.0,
-1.0,-73.942101,40.845498,"$1,875/mo",1.0,1.0,
-1.0,-73.939402,40.844258,"$2,350/mo",2.0,1.0,
-1.0,-73.943433,40.833208,"$2,300/mo",2.0,1.0,
-1.0,-73.942058,40.834261,"$2,695/mo",3.0,1.0,
-1.0,-73.943565,40.837811,"$1,800/mo",1.0,1.0,500.0
-1.0,-73.9412,40.836838,"$2,950/mo",3.0,1.0,
-1.0,-73.939117,40.844945,"$2,195/mo",1.0,1.0,
-1.0,-73.938182,40.837209,"$1,695/mo",0.0,1.0,
-1.0,-73.941102,40.835978,"$2,400/mo",2.0,1.0,
-1.0,-73.942528,40.83609,"$2,612/mo",3.0,1.0,750.0
-1.0,-73.944468,40.837717,"$1,650/mo",0.0,1.0,
-1.0,-73.937423,40.840655,"$2,395/mo",2.0,1.0,
-1.0,-73.938084,40.844528,"$1,950/mo",1.0,1.0,
-1.0,-73.946033,40.835539,"$1,700/mo",0.0,1.0,500.0
-1.0,-73.938128,40.839833,"$1,775/mo",1.0,1.0,
-1.0,-73.943182,40.838809,"$2,195/mo",1.0,1.0,600.0
-1.0,-73.941744,40.843749,"$2,470/mo",2.0,1.0,
-1.0,-73.943087,40.844189,"$3,195/mo",3.0,1.0,1100.0
-1.0,-73.944793,40.836719,"$2,538/mo",2.0,1.0,950.0
-1.0,-73.944189,40.836468,"$3,300/mo",4.0,1.0,
-1.0,-73.94365,40.832484,"$2,347/mo",3.0,1.0,
1930.0,-73.943475,40.838099,"$2,595/mo",2.0,1.0,1000.0
-1.0,-73.943072,40.839691,"$1,975/mo",1.0,1.0,
-1.0,-73.937805,40.85444,"$1,950/mo",1.0,1.0,
-1.0,-73.940625,40.848314,"$3,195/mo",3.0,1.0,
-1.0,-73.938676,40.851802,"$2,800/mo",2.0,1.0,1000.0
-1.0,-73.931322,40.849216,"$1,795/mo",1.0,1.0,
-1.0,-73.930924,40.852607,"$1,626/mo",1.0,1.0,
-1.0,-73.938324,40.851678,"$1,360/mo",0.0,1.0,
-1.0,-73.935558,40.847952,"$2,135/mo",1.0,1.0,650.0
-1.0,-73.931418,40.853035,"$2,500/mo",3.0,1.0,
-1.0,-73.937687,40.845614,"$3,300/mo",3.0,1.0,
-1.0,-73.941249,40.847966,"$2,450/mo",2.0,1.0,
-1.0,-73.935829,40.849457,"$3,100/mo",3.0,1.0,
1950.0,-73.939236,40.848554,"$3,500/mo",3.0,1.5,1050.0
-1.0,-73.934787,40.847595,"$1,850/mo",0.0,1.0,400.0
1920.0,-73.936839,40.844547,"$2,950/mo",3.0,1.0,
-1.0,-73.927491,40.851311,"$1,895/mo",1.0,1.0,
-1.0,-73.935087,40.847749,"$1,849/mo",0.0,1.0,400.0
-1.0,-73.940289,40.851241,"$2,195/mo",1.0,1.0,600.0
-1.0,-73.935578,40.849466,"$2,250/mo",1.0,1.0,
-1.0,-73.93323,40.850817,"$2,350/mo",2.0,1.0,900.0
-1.0,-73.941168,40.847308,"$1,900/mo",1.0,1.0,
-1.0,-73.938054,40.850494,"$1,850/mo",1.0,1.0,
-1.0,-73.937219,40.851773,"$2,595/mo",2.0,1.0,
-1.0,-73.940117,40.850865,"$2,150/mo",2.0,1.0,750.0
